"4637f088cd83766a05a6a3f029fc7c3d",0,0,0,0,0,16,0,467,0,0,0,0,2,0,0,0,0,0,0,0,0,12,24079,0,0,62,0,122,0,0,0,0,0,0,111
"fd393c2d87fd884f4dc48d2f9e89c3a3",0,1181,0,13,1494,4289,262,51,0,123,717,4265,1492,358,34,543,237,0,372,363,19,0,74,0,126,0,312,0,589,14,125,880,797,226,1881
"3282468a4370b446355ab30f577ef32d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19149,0,1537,84,0,0,0,0,37,0,151,193,0,0,0,0,0
"37cb11f50892dbc34fee8b5ce62d6fb0",7111,601,29,33,0,5,107,39,16,12,5,0,0,47,6,13,0,2068,1271,399,1345,5012,2465,3239,771,3383,547,1272,1459,0,175,4536,31,1401,362
"8d8be888bc8f5b1810fb6b558457e1b6",8185,5154,42,426,107,0,1640,377,113,0,150,210,655,771,342,868,2521,0,0,0,0,0,0,0,212,120,0,0,0,0,0,0,0,801,423
"3ff79b1b9317ee70f11a27c19065086e",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,31,1974,0,1356,0,0,1619,5,473,196,0,1689,0,62,11051,0,0,790
"5a0236712a00b2025f6671ef46a0c6f6",167,156,128,321,26,769,816,3234,763,625,1903,6,342,2682,1575,483,1030,765,19,2909,61,66,26,652,197,27,351,247,215,18,28,0,382,194,678
"d7198a212931b24c8f3afa053655635b",198,317,333,264,288,764,87,550,263,19,0,290,8,50,74,92,73,3365,165,535,516,2850,101,1843,669,936,379,704,1095,183,47,4854,650,134,243
"971d8654a45d4a44cfb19b2fae373122",2903,2829,373,0,382,40,0,1150,9,394,16,0,74,1528,4008,125,0,357,0,303,131,0,0,360,0,74,0,580,0,286,0,0,261,250,262
"4b51ef4f7adb4d6330fd4c7c7d4e4a3a",1093,1037,201,0,9811,131,38,18,0,6,0,2203,6,698,1536,7,7,0,0,3,40,0,0,0,151,0,0,99,27,97,0,0,0,325,47
"68949dfc839c7d6bf905c8ac14111562",222,862,4,0,0,0,154,271,143,17,45,0,0,97,0,0,7,2677,1098,1304,307,3311,657,1229,119,1143,109,365,1195,84,1672,978,212,32,127
"3c44f1f28b2dbe4afb8b954cb634ea6a",0,3,116,0,10,207,0,310,0,0,29,35,3,239,0,0,9725,0,181,5,254,750,0,1430,32,112,0,3128,0,48,18,853,0,5,552
"a1c69227ce86bdc241f186fa61a9945a",17,105,378,338,1346,66,281,0,71,4,12,0,50,0,2,0,0,41,417,0,10172,158,0,164,55,0,14,7215,344,402,312,650,2809,327,12
"a35ed8e71793371113f562fa0d649168",4151,1027,64,529,157,80,0,833,153,32,55,111,0,66,82,28,32,1869,849,437,72,823,77,405,195,176,2690,281,1446,380,1384,348,542,33,327
"6d6a8fbd44f0f5e025296842bd2d6085",99,51,589,0,122,1502,45,217,175,124,7,496,1441,146,763,14,1370,3066,361,192,883,540,129,1324,313,246,892,251,958,23,161,76,406,0,120
"9a86ea206c870563347d6dbb795ddfe4",3463,2993,78,0,0,0,0,115,0,415,0,0,0,4594,58,0,0,0,1642,60,537,175,0,0,0,19,5,3250,375,0,0,5896,0,1141,215
"01dd75d88324f100a012851419735900",0,0,56,0,408,660,46,0,0,0,0,13546,0,0,0,11,0,0,113,0,0,14,53,51,7298,0,0,46,0,286,654,211,851,0,0
"1e133239c7a66f4d073b088cf9df6c3a",49,87,57,329,182,9,361,585,1231,141,1403,3,1558,916,761,585,2267,1382,50,0,39,750,12169,77,0,141,7515,39,5286,0,113,286,182,37,73
"c4db0f683bda15cb395ae3326c263978",79,21,0,0,0,17,0,41,59,0,0,0,0,0,0,0,0,556,2766,968,2752,1754,3129,266,4,1412,1427,300,662,17,196,353,0,9,95
"7a8d3fc0fab2cd1fe14f4867ba0b5d79",59,90,1189,3,0,1398,0,20690,3865,539,385,6005,169,16767,4760,121,613,1106,4422,0,1250,0,50,201,227,0,281,7,2195,8,268,157,15,1281,371
"4bacb15d98b982b563bd0153bb16a1fb",396,539,383,416,0,46,162,0,267,118,344,60,249,1856,390,333,422,349,3277,10,303,2,171,1108,88,601,59,216,1575,5,552,642,0,768,673
"edc84bf0a0a583470f4739de8707c047",0,0,0,0,0,0,0,0,0,73,593,13421,27,10,0,54,1431,0,0,0,0,11,27,8,10,0,38,4,4,0,0,0,0,7,0
"d9e3d91d8fd1aada73acbe93e0cd7984",27,188,3407,83,4346,0,0,0,0,0,0,0,0,0,0,100,0,0,0,118,0,0,120,5698,0,0,1271,0,0,15758,69,0,0,4760,0
"550c1f697fecfd6f45e4bea906a6bd10",2176,1229,716,78,0,201,24,310,245,498,0,0,0,2582,305,54,0,3019,4175,0,613,1438,979,648,0,1058,321,867,2457,149,1760,6143,86,291,1681
"b636cafc51075b8f5e584fa86d76ba5e",528,463,0,3355,0,0,1558,0,1868,3293,5000,0,214,781,1159,842,531,0,0,5390,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"34e59705cfa1583143850464a5566cb8",34,0,4668,4685,120,881,772,0,0,658,535,0,0,11,0,10,0,43,0,614,435,0,0,80,0,49,0,2943,43,226,0,0,1499,4,31
"289574a00ca25fcd2c6bf9c9fc3488d6",167,2951,1066,727,643,552,1146,31,189,1214,3662,3050,1883,16052,3252,515,1093,1006,105,58,286,0,0,0,45,0,0,1602,3919,1097,691,945,368,390,1314
"2b2e057d4cb060038091285099108b2e",1898,1521,327,17,1879,794,213,1697,230,434,20,61,11,87,285,0,30,57,0,41,2,24,45,306,0,84,0,180,54,627,12,83,135,2474,873
"61979d682c5987cc39a4220b4a2c0973",94,200,0,7776,0,0,3397,0,102,951,200,17,53,883,499,189,1399,0,0,1168,0,0,0,0,6,0,0,0,15,0,0,0,0,4,0
"a69fa1f767575757235687814fd52b8f",1121,2376,69,221,69,161,166,244,148,99,260,6143,61,740,424,375,212,5,83,2,72,7,13,53,112,0,119,52,75,0,0,17,6,563,569
"1571b549eca5d87120c91229fd2860c2",202,304,0,0,0,0,0,173,0,0,0,0,0,19,0,0,0,491,2546,0,570,114,201,1704,0,882,158,0,969,0,238,4190,0,200,743
"3017f8d48315eef0791a1ccb071ff71c",71,0,343,744,294,363,294,95,9,0,55,615,49,172,262,243,5,587,401,152,530,1664,2293,1091,2713,903,5046,582,1853,11,302,92,32,25,339
"8bb614a8164ec98db202d5d31d04ab3f",56,498,121,1302,0,9,161,529,59,1542,604,0,0,521,37,545,527,0,939,3126,79,0,0,890,0,143,2240,0,1070,0,438,169,0,391,340
"0db67538d80eaecc36c1182b06813b33",345,590,237,2574,124,325,1893,1031,1155,359,4641,174,1667,523,183,1832,369,46,185,389,795,400,173,299,60,216,1019,255,1227,383,1016,835,70,586,958
"e63510497586956c0306690a598c4220",68,23,739,1747,38,0,287,3284,549,28,1391,18,67,224,1433,225,1112,124,284,1006,816,152,512,9,0,78,211,0,453,0,651,673,0,102,0
"77f66382b5ed39c46f97fd9313f0f63d",82,100,83,225,122,137,61,492,127,0,273,0,215,71,73,981,2883,2534,59,0,836,827,126,736,0,209,1677,56,145,690,751,1469,51,710,1353
"ba0277d0695d81123fa2795923d2ec39",0,0,1864,229,5268,3236,173,0,167,3296,233,2468,218,98,15,88,105,114,478,1608,1362,110,1027,548,1319,6,1142,3018,286,3292,864,1283,1931,71,129
"b95e50a09760d5f9e99e5f9c95659573",2468,2381,559,0,217,426,186,143,30,261,6,220,66,862,1109,7,13,94,0,241,101,0,8,144,0,58,2,657,13,91,44,65,575,200,380
"42a3a4251f3ca02aecfb35a6c94577d0",0,18,3,66,17,93,441,659,464,1014,172,326,52,968,252,30,1168,701,21,1700,85,33,3,95,853,18,3102,219,97,8,29,3,488,14,55
"3c394e2337da1daba59ce9115b473dd9",0,0,0,0,0,0,0,0,0,0,0,0,0,13043,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"4c4320ea2ca8142bd310f1ed6c3fdd77",242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,6,0,0,0,0,58,0,0,0,0,2801,9254,0,5,0
"819203d1a8cbfc54ea030f8bfafc72d4",1119,250,170,1060,577,643,559,374,619,219,686,1606,781,993,764,813,484,214,234,190,456,206,96,63,2387,164,564,137,65,230,283,222,373,151,380
"2854ac431cb92f1f5b8bf5a32c70a03d",10,8,1907,21,83,52,0,2,70,1807,0,390,4,0,20,25,0,0,28,2945,12,18,34,463,1301,55,0,703,197,218,8,274,41,859,414
"36bad480db22d52ceb6e27ed7be866c9",619,0,0,0,0,0,0,117,2252,0,0,0,0,0,0,0,0,17,64,0,0,2491,6429,5,0,4,0,0,0,0,0,0,0,0,0
"a6243f1d3f0546ee3780e2192e0198b8",6,3,0,8181,0,0,45,82,0,15,3162,137,0,0,0,141,660,0,0,22,0,0,0,0,37,0,0,0,0,0,0,0,0,0,9
"48f5228393f5622e335ba05c17b2989c",32,18,5,0,47,6,0,0,0,63,6,128,0,0,0,0,0,0,0,21,0,0,0,0,34,4,0,12,0,23,0,0,10929,52,84
"f6331742c5c27c7f58a9cd776f09ab86",2236,2021,2898,4,938,1109,3,0,0,1780,32,6301,13,10,22,6,0,0,0,606,0,0,8,0,4381,0,0,527,0,446,0,48,3635,964,498
"cf66dfa165da071b93e806316dbbb488",258,802,0,0,0,4,0,133,0,0,0,0,0,5,0,0,0,3322,1109,446,152,1410,191,109,227,2464,39,152,72,0,21,42,0,11,0
"c52c757d91a338eb990b9c0e7ddf5a91",0,52,0,0,0,0,0,1809,131,0,0,0,0,34,0,0,0,808,52,108,0,3010,9597,105,0,1202,0,0,0,0,435,22,0,0,0
"855d93f39cf2674c1040cd8932d1243d",1656,302,1090,0,1504,99,0,843,49,0,21,0,12,0,0,6,0,327,0,132,29,278,0,113,0,4,13,399,253,128,235,1725,611,3038,1447
"772b1919b0cc5077ed5c5d17059e5315",245,123,114,36,1678,652,16,109,110,0,38,0,3267,106,0,229,300,0,0,2512,10,45,253,0,0,0,0,346,21,1782,74,270,180,626,1805
"50d48234269ea3e895b957a9e354bb0a",0,0,0,1595,0,0,0,0,0,0,0,0,0,0,0,125,0,0,5591,0,794,0,0,0,0,0,27,0,550,0,0,1572,0,0,0
"71e9bdd9764de7dc6c034e12e9b88584",150,307,245,85,0,318,10,3304,322,240,0,495,7,894,1170,95,0,2417,679,0,32,212,78,568,311,292,119,92,61,0,189,32,0,27,207
"03004b0e5e83a7f181a8d21bcfd139e6",0,0,0,0,9794,1781,0,0,34,0,0,2816,0,0,0,0,0,0,0,0,0,0,7,0,1957,0,9,0,33,1668,18,422,1638,0,15
"18c411b5b090c50c28ebd1debda252c9",7,77,170,0,1701,526,3,0,0,484,35,0,0,190,120,0,0,0,0,51,0,0,0,0,0,0,379,1501,0,5220,0,0,34,27,162
"99fcad858531ff28b9301b0e4720a92b",15,13,0,0,0,0,0,45,33,0,0,0,0,0,0,0,0,46,6793,0,317,86,0,102,0,100,45,0,3092,0,153,278,0,10,28
"2c4c423e2f22953b97e552179c20056e",16,19,123,723,114,11,1326,60,133,3,727,0,123,92,5,713,198,179,114,16,6193,309,185,279,13,85,2763,96,1153,41,186,9,15,5,0
"b9716084fcda788daae34fafd3b8d4ed",694,453,0,81,0,0,402,0,1787,217,1647,3,1535,222,20,628,1615,0,0,27,0,0,0,0,43,0,0,0,0,0,0,0,0,27,41
"647b92c2239a4ce77fbdb109a44836fe",1581,2245,9233,4008,0,0,2222,0,2349,0,40,0,297,88,0,775,0,0,0,186,0,0,0,0,0,0,0,2296,0,0,0,0,0,0,0
"3451f8f47d68281398ab48a3acb3e7b9",64,75,23,0,0,40,3,65,24,386,69,0,0,18,9,0,0,0,29,439,0,0,0,504,259,10785,0,74,13,9,17,0,28,571,987
"721699da60d62139e9558f1fd9ba2bc4",30,26,679,0,3753,794,0,38,3,76,9,1345,8,0,19,0,0,255,0,52,0,0,0,0,658,5,4,308,0,1028,0,0,187,7,25
